1.297081,0.585487,-0.380684,-1.004882,2.499793,-0.042882,0.171546,3.907417,-0.146026,-0.090529,-2.375263,-4.425384,-1.248326,-2.011436,-0.539283,2.104291,0.531032,1.150910,-2.233816,-0.746038
-0.972889,-1.081946,0.819441,-4.817731,0.248990,3.232977,1.592651,3.219284,1.073187,-0.566734,-1.528794,-0.110321,1.103537,-1.893175,-2.440984,-0.342056,5.024530,-0.406240,6.741141,1.193948
-1.500867,-0.693454,-0.877025,-0.099962,4.123967,-0.305718,-0.264945,0.686015,-0.259700,0.253710,2.750215,-1.871064,0.410177,0.881546,-1.923306,-1.470827,-0.106849,-0.679014,0.795324,-0.644204
1.159120,0.370309,-0.673039,-1.972631,2.465937,-2.241490,-0.429438,0.012488,-2.584355,-0.199374,-0.962290,-1.748160,0.696734,-0.483280,-0.347321,0.666447,-1.269316,-0.743784,1.063379,0.367630
-3.969960,-1.752679,1.274234,-2.356746,-4.055126,-1.167527,-2.814759,-0.899605,-3.920373,-1.283830,0.734688,-1.208631,-1.677011,3.615435,0.932065,2.777169,0.460989,-0.574780,3.344151,-0.207395
-0.838835,-0.034847,-0.060390,1.838613,-0.870429,0.549521,1.135918,-2.046361,-2.288752,-1.174776,0.146651,1.548395,-0.464829,1.506666,-1.123710,-2.788162,-0.439745,0.204079,2.613248,-0.116028
-2.291036,-0.743983,-0.569887,-2.905344,2.572359,2.336210,1.921391,2.210321,0.574740,0.011154,-3.381165,0.969187,-2.057303,1.131304,0.555537,3.738845,5.076559,-0.546506,2.623222,-2.735338
-0.357596,-0.495847,-0.355016,1.432360,-0.887368,3.267850,1.788763,-1.515664,-4.300198,-0.228281,-1.131048,-0.067296,-0.094086,-2.377613,-0.998080,-2.913634,3.487010,-1.635788,3.307935,-2.153891
-0.627895,0.099231,-1.603688,1.965313,-2.862026,0.210218,-6.751045,1.665934,3.233721,3.776629,1.326639,4.216274,0.968076,1.889663,-3.000713,0.331584,-0.318948,1.154278,-0.472489,-0.808559
-1.124916,-0.628658,-0.397500,-3.554536,1.483987,4.289007,3.921066,-0.775416,-2.041629,2.493575,1.905068,-0.054324,1.189687,-1.116916,-0.564143,-0.341890,3.035697,0.610964,-0.486505,0.955734
-0.114242,-1.707726,0.110096,1.698005,1.892863,2.648121,1.103138,-1.784940,-3.309230,-3.497410,-0.617255,4.067006,-0.654278,2.879604,-0.026159,-2.957602,0.239186,-0.556288,1.967345,-0.572380
2.075869,-1.154564,-0.536379,-3.666764,0.780465,2.006030,-0.700910,-2.119943,1.196905,2.355416,2.668879,3.693113,-0.376056,-1.698833,-1.774946,2.903244,-2.173696,-0.273742,-0.500352,-2.210639
-1.643065,-0.488595,-0.150165,-5.639636,-2.273065,-1.326735,-6.489862,3.719891,0.510619,0.452531,-5.548578,1.120399,1.596853,3.225783,-0.013206,-1.575841,-1.297136,-0.515660,-1.264019,-2.771195
-0.966144,0.760257,1.102003,0.106170,1.330680,1.318315,-1.588767,-2.347776,2.525406,1.026729,-2.517618,1.790225,-0.494947,3.073666,-0.586318,5.648742,3.583785,-0.658636,4.545616,2.379884
0.475656,0.665910,0.187445,3.484017,-1.103178,3.501746,-1.625869,0.100866,-1.152211,-2.462581,1.481964,2.053350,-0.569109,2.919853,1.049898,3.453986,-4.340724,-0.579349,-1.358101,-0.879237
0.130869,0.651799,-0.043476,-1.333505,0.497928,1.931512,4.169572,2.680692,0.555622,-5.218723,3.294426,0.734832,-0.406212,-2.113008,-0.982803,-0.997102,4.136907,1.652973,-1.487446,0.313658
0.829630,-0.026000,1.374325,-2.599728,0.917191,-0.850519,3.289106,3.850303,3.589334,1.451034,-2.856358,-0.812476,1.148419,2.576022,0.768683,0.955617,3.356609,0.689264,1.953852,0.370930
3.870965,-1.199891,-0.991536,-0.315419,2.463512,2.522309,5.347721,-0.095748,-1.630789,-0.093208,1.195729,1.208685,0.066280,-2.574433,0.389091,-4.395531,0.561076,0.401792,2.518756,1.583651
3.639121,-0.476955,0.951627,1.580029,1.746958,0.164897,3.142747,-1.088300,-2.361773,-1.719672,-1.749076,-0.261875,0.531015,-1.637487,0.800310,-2.832233,-0.949429,-0.225062,5.471197,1.876708
-1.868608,-0.291238,1.837311,-0.242119,-0.696204,-1.628577,0.433006,0.457214,-0.395346,0.365622,-1.243263,-1.108124,-0.929993,-2.224525,0.526010,3.679685,1.653542,0.074543,-1.398622,-0.607541
-0.123260,1.903040,-0.395921,-2.744129,0.748350,-1.270844,-2.671302,1.375467,-0.203816,-0.153328,-2.152051,1.343529,0.809513,3.190762,-0.576632,5.171024,0.095630,0.000185,1.470159,1.655536
0.693553,-0.929224,-2.045307,0.915927,1.170312,4.426100,1.027834,3.046042,-0.707158,-1.414159,-2.739803,0.323951,-1.235762,1.991066,-2.232182,-2.372800,0.466002,-0.304690,-1.338976,0.485124
-0.890351,1.243433,0.165506,0.467785,-0.440628,-0.761278,2.522151,-0.286207,0.426407,-0.848226,0.652781,-1.404566,0.070730,0.482134,-0.688569,2.993688,0.026862,0.861253,-2.447243,0.287047
4.139441,1.941321,1.309582,-5.291459,-3.564838,-0.507900,3.309668,2.868979,7.613273,-1.590008,-5.563572,2.207678,0.430932,3.235998,0.080031,-0.753045,6.769147,0.838384,7.090108,0.406834
0.506108,-1.453424,1.780086,3.299842,1.824075,5.006514,2.353424,-0.045145,-0.760045,-2.389720,4.112462,-0.646015,-1.771871,-2.394633,-0.827495,-1.704283,3.883056,-1.472951,0.059313,-2.848118
-0.957947,-0.829294,0.607910,2.888005,1.440791,1.048816,-0.332260,-0.401918,1.106051,1.002279,-4.017635,-3.257211,-1.473838,-0.008992,0.855256,3.908048,-1.453199,0.417516,0.105087,-1.255074
2.943591,0.311316,-0.826826,3.258289,2.196106,3.162450,1.582441,-1.060664,-0.364469,-2.185014,0.426067,2.558375,1.478246,2.324314,-0.624271,-3.173733,-3.248211,-0.547186,2.691964,0.144218
-0.857039,0.997173,0.780605,-1.674985,3.565102,-1.341365,0.668251,-0.437826,4.100947,0.218400,-3.721468,-3.139898,-0.173692,2.175148,-1.502027,-0.254122,2.387173,-0.549842,0.699864,-1.573735
-1.108625,-1.471844,1.284318,1.040059,-1.540355,3.409034,-2.213386,1.660507,-3.216321,1.269924,0.976768,-0.996257,0.795103,-4.158009,1.248533,-1.195049,-0.129147,-0.351463,3.998135,-0.280816
1.156703,0.484293,1.630870,-4.774944,-0.319728,0.849495,3.605824,4.065468,-2.986731,-0.613768,-3.223645,-3.315500,1.670310,-4.851485,0.086039,2.596026,1.474292,-1.182171,1.387541,4.698684
0.451778,0.948076,0.424118,-2.291845,2.766717,0.894796,0.202051,5.905967,0.824140,-1.062926,-2.045122,0.579654,1.346826,-3.629740,0.813022,3.020716,3.191730,0.040851,-2.909654,-0.890688
6.382482,-0.697306,-0.299586,-0.220900,4.004278,2.875303,3.150916,1.553106,0.147305,0.121188,-1.678241,0.307376,-0.667010,-1.107130,-1.131841,-0.265959,-1.003349,-0.328133,-1.718475,5.739441
-1.920527,-0.720422,-0.146982,1.740415,-2.484113,-0.701851,-0.481265,-2.138095,2.342162,3.864531,-1.300034,4.382248,-0.315497,2.229144,0.922619,3.104973,1.578633,0.177218,-1.071768,3.230661
-1.576511,2.086959,-1.367336,-0.214444,1.752642,1.698675,-2.338794,-0.903674,-6.495170,-4.879947,-4.473098,2.492354,0.604416,2.750842,-0.926625,-0.028789,3.740867,0.043475,-1.946012,0.437806
4.234009,1.468921,-0.962339,1.712876,0.559065,2.918055,4.081709,0.755751,-3.734267,-2.801032,-4.824416,-0.589947,0.794254,-1.390077,-0.041284,-2.127412,-0.492855,-0.471066,5.002237,4.930237
-0.478938,-1.452039,-1.722508,-3.321272,2.009177,1.044364,1.561153,1.875906,-0.921796,0.831050,0.326633,-1.806071,0.452714,-0.876542,0.700485,0.716884,0.263663,-0.169815,-0.172408,-0.432524
-4.122432,1.518463,0.183013,1.718252,-0.745450,1.050971,-1.076200,-2.989943,3.177274,-0.603185,-3.174590,1.577642,-0.070966,-1.173663,-1.467839,-0.236725,1.802870,0.537947,-1.137893,-1.717709
0.466786,1.067463,0.659539,-0.839877,1.503343,0.160488,3.002345,2.537091,3.535167,1.372137,-3.242633,-1.319948,-0.067733,3.421642,-0.781749,3.229187,2.855232,0.185391,4.432829,-1.024646
0.030643,-1.713867,0.307830,-1.674804,4.263851,2.942627,-0.391557,-2.572254,0.523638,-0.168922,-0.990355,3.640592,-0.420106,4.785926,-0.334443,-0.463664,2.706111,0.647364,-1.190240,-2.027853
1.063919,-0.302999,0.771910,1.563904,-1.308098,-1.026362,-1.040695,-2.767411,1.281006,1.519415,1.192527,-0.349448,-0.794372,1.198864,0.254481,0.936899,0.510240,1.480487,0.242303,1.322633
-0.356887,0.477342,0.812977,-3.058240,2.803287,3.456430,4.666755,0.384276,2.794450,-1.042882,0.416312,1.828273,0.858022,-2.481157,0.252713,-0.440481,2.876168,-1.132990,-0.786584,4.555010
-3.081945,-0.327904,-0.836377,0.147336,1.695085,2.293373,-0.791025,-0.978172,-4.193672,-3.329741,-3.070062,3.531125,-1.420771,0.425844,-0.628493,-0.126897,2.691650,0.298561,-0.862825,-0.839966
2.862511,0.400203,-0.072200,-4.370199,2.505284,3.304332,2.653284,-3.701576,-0.610105,-2.915666,2.310633,4.152051,-0.145651,1.233240,0.230672,-2.933858,5.285203,0.241963,-0.436353,-3.218765
1.830417,-0.039055,0.315985,-0.851929,-1.417985,-3.013779,0.246522,3.463828,4.597363,4.662403,-3.491867,-0.908334,1.048964,3.258491,-1.169299,-0.284900,0.211677,-0.881249,-0.615958,-4.984837
2.645576,0.160460,1.346622,2.343617,-0.543422,1.674036,0.714212,-1.824400,1.688258,3.979713,2.072432,1.892667,0.290824,0.295062,0.185479,3.349127,-0.593325,1.975979,-2.082379,5.760563
3.355566,-1.282478,-0.378265,-2.646961,0.019013,0.419274,1.819917,-2.572976,2.101118,0.759444,3.119007,1.164218,1.285447,0.356415,0.880585,-0.798536,1.898541,0.180294,-1.196577,0.816029
-0.621124,1.051752,1.330638,-1.872379,-0.608270,2.898394,2.426271,0.187901,4.755661,-2.431189,-0.924166,0.464175,0.062322,0.916457,-0.330497,-0.343288,-3.124027,0.319181,-4.576718,-4.313104
0.375094,-1.626105,0.218907,-1.893256,-0.696273,-1.075819,1.087946,-0.873054,-3.273517,1.067367,3.201022,-2.315333,1.696925,-0.019809,0.261110,2.837455,-2.567952,0.432493,1.292033,-3.656075
-0.049211,2.350367,1.411029,4.325602,1.831467,2.635763,0.470396,-0.963909,2.140649,1.711709,0.367238,1.601899,-0.072852,1.299333,0.933427,-1.619605,-4.238374,-1.070862,-0.249591,-0.015349
-1.019280,1.189143,-1.229979,0.272205,1.659081,0.874013,-1.497435,3.245683,1.575324,-1.507951,-4.031378,-0.693032,-0.191276,-1.962666,0.236487,4.285978,0.476326,-0.503016,-0.004590,-6.047995
-0.840007,-0.260434,0.231013,1.311755,3.465118,0.000915,0.554220,0.267046,-0.424660,0.201451,-1.138583,-2.178806,0.118623,0.651542,2.443186,1.156512,0.533566,-0.778903,-2.218153,-0.815958
1.941140,0.240544,0.211063,1.293995,3.096886,4.226152,0.517826,-1.069029,-4.174663,-5.048812,-1.827067,3.130102,1.023287,2.963900,1.254203,-2.938250,1.759775,0.276713,0.720964,-0.972134
-2.411963,0.600358,-1.297769,-0.970923,-1.945043,-0.862047,0.561023,1.570684,4.857916,1.422924,-1.196836,0.537130,0.299193,0.871435,-0.973960,1.254598,0.368419,-0.512839,3.573827,-2.266678
0.260413,-0.610291,-0.828675,-2.937834,1.975275,1.077469,3.210564,-0.863582,4.008743,-2.645563,2.322467,3.184283,-0.851966,0.700107,1.745201,0.875618,-0.437533,0.563242,0.535063,2.622987
1.876396,1.027875,-0.041102,-2.181134,2.836864,-1.451311,2.181604,-1.310042,2.783290,0.282766,-3.440580,1.977927,-0.690743,0.892897,0.681241,-0.856205,1.639909,-0.077688,0.966735,-0.622889
2.977081,1.058047,1.399340,0.427888,-0.484400,1.574674,-0.223860,0.457277,-1.129344,-0.870613,-3.230652,2.902328,-0.481814,1.710262,0.327714,1.888946,-4.663529,-0.852018,-0.129415,-1.398067
-0.020454,-0.000491,0.590073,0.931704,-0.009894,2.881251,5.584404,3.062221,-0.762604,-5.014126,-3.366264,-1.390290,0.134302,-2.194167,0.268483,0.747282,2.011969,-0.917330,-0.426900,0.406672
-1.002653,-0.717380,-2.114869,2.476426,-2.442464,0.402491,0.107659,-1.114816,-1.209037,-0.730072,-2.063507,-1.392782,-2.102371,0.320549,-1.450166,-0.557751,2.486283,-0.209333,3.233353,0.351444
3.011427,1.890431,0.568975,0.779259,3.520597,0.698028,-2.162701,2.343902,-0.086638,1.130292,-0.727210,-2.119632,-1.028122,-3.452646,1.251931,3.187110,-1.346798,-1.106423,1.594174,-2.336641
-0.080051,0.016523,0.801626,-3.489454,-1.353676,2.595645,-1.437419,0.983338,2.151455,2.823807,-1.554697,4.064100,-0.736585,2.493475,-0.168063,3.635147,0.125214,-0.314929,2.916492,-5.413280
2.248854,0.330399,-0.013717,-0.316535,2.252659,1.039336,2.761483,2.917700,-2.989216,-2.095280,-4.632444,0.936184,0.021051,1.061264,0.015409,-0.736153,0.543354,-0.061879,1.557854,4.945569
1.484704,0.130184,-0.886570,-0.097711,0.929830,1.528582,0.539119,-3.720105,-0.524125,-0.888763,-0.940785,2.334878,0.486616,1.714362,-2.863117,0.539727,2.434790,-0.317040,1.598098,-0.653872
-5.377488,0.442601,-0.113904,-2.576691,-2.089626,-2.140669,1.192698,1.011068,0.784011,-0.292872,-0.007730,-1.767383,0.141310,1.395833,-1.074547,0.230082,0.681222,-0.681099,3.884059,-1.043343
-3.296180,-1.389648,-1.311801,0.894038,-0.767301,0.565902,-0.026547,-0.630439,0.547997,3.657012,-2.931370,3.599680,-1.279871,1.050782,-0.271619,2.322215,-0.964645,-0.374131,-2.140777,1.825648
3.882600,0.187422,2.016506,3.260217,2.049378,3.648762,1.614207,-2.382610,-0.716139,-1.445343,0.963238,2.341538,0.845843,0.503396,-0.900156,0.080663,1.627257,-1.597792,1.968620,0.677282
2.965768,1.475539,0.272349,0.210998,-1.762402,0.282738,-0.862745,0.549843,-0.471604,1.225422,-0.682399,3.870681,-0.600570,1.112295,-1.256597,1.604840,-1.335452,0.108375,0.505215,-2.554603
-0.796873,0.860694,-0.749106,-1.638769,-1.763957,-0.155111,2.384638,-1.511249,0.099591,0.890853,1.086903,-0.674626,-1.260306,-1.381045,-1.471638,-2.186082,4.516878,-0.090016,1.434727,-1.696340
-4.618406,0.505125,0.440646,-0.358578,0.158088,-0.333331,-2.499495,5.815431,0.832816,2.668325,-2.016434,2.423273,-1.573277,1.821166,1.235998,5.945224,-1.266171,-1.031398,0.839118,-0.925262
-0.300592,-0.830813,0.921194,-0.194813,0.713875,5.273334,3.491669,-0.076184,1.471097,-2.566539,3.429390,-1.971398,0.334606,-1.916621,0.805447,-5.477891,4.720320,-0.426590,-2.088753,5.397759
1.678798,0.340084,-1.441047,-1.912991,-4.140636,0.425343,-3.979039,0.132438,0.616270,-2.499867,1.673737,1.519254,-1.729024,4.611694,0.290941,1.794887,1.937470,-1.867984,3.235903,-3.678918
-0.509346,-1.826456,-0.307810,1.556860,3.974513,5.397619,-1.642227,0.421572,-1.813460,0.822380,0.903977,0.048685,0.219281,3.421662,0.424036,-2.749520,3.557402,1.321519,0.236493,0.483912
1.901718,-0.620508,-1.136093,-2.986563,0.423347,-2.762986,-5.366400,4.253975,2.792295,3.428518,-0.370002,1.466821,0.139943,-0.742804,-2.368933,-3.072566,-3.024654,-0.478504,-3.232479,-0.686289
2.073257,-0.237457,-0.721933,3.100154,3.983920,1.826448,0.750657,3.320047,3.566837,-3.486383,-0.676145,1.959651,0.015804,-0.092575,-2.439854,2.054347,-1.601739,0.218895,-1.543724,-2.532813
-1.675484,0.783078,-0.260694,-2.038599,-2.584853,-2.432617,-3.938024,-1.642620,-2.373061,2.124501,-0.497400,-0.215653,-0.729884,0.982968,0.435657,-2.738896,1.010286,0.554569,-1.865425,0.267504
-1.068393,0.165272,-0.327059,-1.481160,-3.623266,0.893360,-0.552855,1.668495,1.559072,-2.467996,0.692080,1.088018,-0.278413,3.709463,1.130118,1.628091,-1.164165,-0.035872,2.096087,-2.891539
1.139131,0.498528,0.780921,0.205876,4.119835,-0.302952,-0.664649,3.163219,4.297801,-3.041364,0.774746,2.346463,0.783606,-0.257312,-1.913426,1.713594,-0.754751,-0.184167,-0.494754,-1.178533
1.065240,-0.462612,-0.502962,1.736597,2.398825,2.644012,0.996900,1.123834,-1.707887,-0.137673,3.157417,-0.943316,-0.460351,0.917910,1.077685,1.624272,-0.277678,-0.567957,1.777228,0.074008
6.955466,-0.197253,0.175830,0.443790,2.754224,-2.024418,1.609899,-1.603480,-1.458244,-3.251283,-2.605638,0.503742,-0.437555,2.275546,1.469810,3.486507,1.084209,0.128982,-0.264045,9.642074
4.356329,-1.766073,-0.183354,-0.451656,-0.232759,0.622812,0.558211,0.171560,-3.731232,-2.823164,-5.137050,-1.306141,-2.042729,0.075065,0.283342,1.677677,0.610805,-0.521923,0.428075,6.356594
-3.440645,-0.509487,0.437530,-0.298652,-0.378959,1.842751,0.703591,-1.322980,1.017415,0.362275,-2.637208,0.420909,-0.817344,-1.627334,0.294541,1.542991,2.767700,-1.188509,-0.237335,-0.777397
-0.939165,0.319479,-0.868372,2.347243,1.036629,3.259891,0.617212,-0.057526,-3.284976,-2.696653,-3.848064,3.394549,1.988532,3.357800,-0.371665,-0.503780,-0.462625,-1.973934,0.486371,2.640484
3.530953,-0.318476,0.695824,-0.112809,6.515905,3.251454,1.847361,5.672123,4.419729,-3.451354,-0.171787,0.767448,-0.695742,-0.226858,1.246759,-0.276121,0.258858,-0.174751,-2.672387,0.783793
0.598123,-0.121715,0.701508,3.722996,0.507849,-1.589659,-2.183329,0.545720,3.194476,-3.130014,-3.870434,-1.576863,0.216983,0.988807,-0.271007,3.890091,-2.934212,-0.305908,-1.804613,-4.270500
3.792285,0.429236,0.831531,-4.675364,-1.954212,-0.983365,1.155088,0.507373,3.165853,1.239950,-0.894571,5.496697,1.405355,-0.137206,0.386779,-0.817126,0.082182,0.446176,5.963922,-2.300795
0.085458,1.765493,1.802566,0.323478,3.069771,4.345994,0.567789,1.682579,-2.536938,1.200315,0.609943,-1.099947,0.764616,-1.254389,0.098359,-2.005552,2.750433,1.594837,-0.206228,1.313753
2.773941,2.760229,1.529654,1.699600,-0.256426,1.921625,2.610604,-3.503127,2.543842,1.582757,2.969910,0.661800,-2.231419,1.583872,-0.350020,-2.534085,0.715035,0.842961,2.390270,-1.291724
-4.416619,-0.498532,1.370372,-1.868660,0.362481,0.036290,1.404330,-1.455573,1.309757,-0.061452,0.829720,-1.634581,-0.082725,-0.512119,1.305734,-0.615773,3.197870,0.081696,0.496883,0.725285
1.992219,-3.562605,2.597590,-0.277141,1.059756,0.923595,1.372292,4.597332,-3.996797,-2.978308,-4.034714,-0.427388,-0.817558,3.114503,1.321991,-1.920102,0.977826,-0.996073,-0.642665,4.445452
-0.532035,0.566638,0.299892,-1.337530,-0.118007,-0.769436,-4.641973,2.852203,-1.043383,2.835445,-3.481152,1.592322,-0.348372,-0.689344,0.175897,-3.008639,-5.538284,0.429668,-4.866270,-1.277763
2.711227,-1.529394,0.346072,0.361402,-0.289085,-0.613268,-0.382278,-2.201977,1.397488,-2.872083,-1.551013,-0.535917,0.739199,0.661327,-0.554112,1.388728,2.407098,-0.059431,3.355461,0.704633
2.390545,-0.540299,-0.099403,-0.456578,4.886366,-6.148049,4.119651,1.912615,5.868845,2.067228,-5.411838,-2.224837,0.010015,4.272861,0.736974,1.597770,0.746422,-0.999351,0.165122,-0.429135
0.891142,0.836158,-0.304811,1.013406,1.930577,-1.465831,-2.171385,-3.062921,3.453374,2.499384,2.144707,1.932267,0.533761,4.135505,-1.167472,2.926149,1.144296,-0.473669,-3.947457,1.657655
2.306290,-0.034976,0.085937,4.315315,-2.439228,3.983119,4.349727,-2.304049,-1.102867,1.543174,3.203138,-0.376142,-0.866284,-2.387686,-0.297868,-5.740782,-2.414323,-0.034820,5.514894,-0.812277
1.198852,1.530722,0.686293,-1.463928,1.375365,0.298270,-5.829776,5.264383,2.738678,2.311596,-0.635967,2.729485,0.501087,1.067810,-1.437345,0.381688,-0.448723,1.434270,-1.352508,-2.200656
-1.128261,1.201959,-1.596995,-4.831251,2.669368,0.190966,2.692291,2.583018,1.097242,0.199288,2.089630,0.632721,-0.696417,-4.819372,-0.674989,0.283392,0.681769,0.032694,3.726002,1.823984
